user,sentiment,subjectivity,tweets
alaskajournal,0.25,0.29999999999999999,"[u'Alaska Journal of Commerce front page for the week of March 30, 2014.\n\nhttp://t.co/bOFPrKInpW http://t.co/SbgZSyVHeh', u'Alaska Journal of Commerce front page for the week of March 30, 2014.\n\nhttp://t.co/bOFPrKInpW http://t.co/Utal0K7kCm', u'Today marks the 50th anniversary of the 1964 Great Alaska Earthquake. http://t.co/wgzCyxLJow', u'The Yukon River Panel is meeting in Anchorage this week - expected king salmon run size calls for more... http://t.co/CsGU2EqvIq']"
adndotcom,-0.020833333333333332,0.13750000000000001,"[u'Health insurance sign-ups on track to hit 7 million http://t.co/CDKl8BJKAT http://t.co/H8pijGvx8k', u'Using DNA to trace the lineage of polar bears http://t.co/AezKRCMVUL http://t.co/r60m9hbllP', u'Meditation helps with anxiety and depression but what about substance abuse? http://t.co/QQmNi41iur http://t.co/Eb20gg4RJK', u'Man awaiting trial in Anchorage cuts off ankle monitor, flies to Hawaii - but his vacation is short http://t.co/dvewql4K4F']"
anchoragepress,0.0090909090909090731,0.55877525252525251,"[u'Residents of the Last Frontier will soon be able to get busy with Alaska-themed condoms. http://t.co/MKhgc8BLfi', u'A new TV program claims to have new insights into the mind of serial killer Israel Keyes. http://t.co/hqWoGUD6nO', u'Meet the two Anchorage women behind the Alaska Condom Company. http://t.co/MKhgc8BLfi', u'Would Anchorage be ready if another massive earthquake hit? http://t.co/65LXrB8Ie4']"
PetroleumNews,-0.34999999999999998,0.5,"[u'ANS West Coast crude price $114.70 - August 28, 2013\nANS West Coast production 482,626 - August 28, 2013', u'Federal Aviation Administration clears way for drones in oil patch:\n\nUnmanned aircraft soon could be working for... http://t.co/0W5uEzuuLc', u'ANS West Coast crude price $113.59 - August 27, 2013\nANS West Coast production 488,052 - August 27, 2013', u'DEC issues draft permit for Furie\u2019s planned Cook Inlet platform:\n\nThe Alaska Department of Environmental... http://t.co/iK64vVLxKw']"
Alaska_Star,0.25833333333333336,0.48958333333333331,"[u'Love this photo, reminds me of modern ""Ghost Busters."" Actually, it\'s Alaska National Guardsman Sgt. 1st Class... http://t.co/DO2VPAKHcm', u""Only about 26 hours to file your PFD. It would be a total bummer to forget, eh? And while you're at it, don't... http://t.co/bJ0nApcRBg"", u'Great article on Mount Baldy from the Dispatch. http://t.co/WU1xSpRqBR', u""Yippee! The Glenn Highway bike trail is clear.Time to ride, run and walk the dog. P.S. Don't forget the poop bags. #Alaska #spring""]"
EsterRepublic,-0.13541666666666663,0.42708333333333331,"[u""Talk about bamboozlement leading to bad legislation--and it's remained on the books! Outright lies, folks,... http://t.co/vpLaCwEsUD"", u'Corporate control of what you see, or net neutrality. http://t.co/A4NkrxxGDz', u""Here's an earlier article by the same author, positing some solutions. Unfortunately, some of his dire... http://t.co/0b5NnXnEWL"", u'""\u2026the project identifies the most salient interrelated factors which explain civilisational decline, and which... http://t.co/pLonbrl1lU']"
newsminer,0.0,0.0,"[u'Today is deadline to sign up for Alaska PFD http://t.co/wp71JF80Ng #pfd', u'Court rejects Alaska appeal over fishing rights http://t.co/5ofv8U6LYT', u'Aerial wind turbines could help power rural Alaska villages - Fairbanks Daily News-Miner: Local News http://t.co/ijxkouHunR', u'RT @AP_Top25: Your #FinalFour: Florida, UConn, Wisconsin, Kentucky. March Madness, indeed.']"
capweekly,0.22679924242424243,0.58863636363636362,"[u""A&amp;E: Bring Baconfest home with a little effort: I love bacon. I admit it. It's one of my favorite foods. I lov... http://t.co/9F0hDwqAkU"", u'A&amp;E: Alaskan Brewing debuts new IPA: When Alaskan Brewing Company introduced their new IPA seven years ago, I ... http://t.co/PntrIIS8eH', u""News: Experts weigh in on Alaska's Disaster Week: Putting your hands around a disaster as complete as the Exxo... http://t.co/R9W5HXzKbH"", u'News: Spring jamboree scheduled: Southeast Alaska Guidance Association is offering free food, carnival games, ... http://t.co/N3hPDQUJDQ']"
JuneauEmpire,0.0,0.0,"[u""RT @reportermatt: A couple bills aimed at protecting students were approved by a House committee today. Here's the story #akleg http://t.co\u2026"", u'Spotted photos: JDHS Dance Showtime http://t.co/VJGCFu7CfS', u'Spotted photos: Slopestyle Competition http://t.co/lYknMIbkhJ', u'Spotted photos: Spotted on the Chairlift http://t.co/ABH70Ak3vL']"
pclarion,0.074999999999999997,0.0,"[u'Brown Bears make playoffs as Chill fall to Magicians.\nhttp://t.co/hiWrp9tn0v', u'Peninsula athletes help Alaska achieve success at Arctic Winter Games, including sweep of hockey golds.\nhttp://t.co/QxN8QU8t14', u'Bears swept in Fairbanks, need help to make playoffs\nhttp://t.co/gG1r1rJ13c', u'Local SST competition showcases improvement of athletes\nhttp://t.co/OLuCkm9R4e']"
